commodity,commodity_subtype,zone,resource_id,component_id,type,variable,value
Alumina,capacity,alumina_produced,alumina_plant_MA,alumina_plant_MA_alumina_edge,AluminaPlant{NaturalGas},capacity,0.0
Alumina,capacity,alumina_produced,alumina_plant_CT,alumina_plant_CT_alumina_edge,AluminaPlant{NaturalGas},capacity,330.27010119047617
Alumina,capacity,alumina_produced,alumina_plant_ME,alumina_plant_ME_alumina_edge,AluminaPlant{NaturalGas},capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_refining_MA,aluminum_refining_MA_aluminum_edge,AluminumRefining,capacity,95.23809523809526
Aluminum,capacity,aluminum_produced,aluminum_refining_CT,aluminum_refining_CT_aluminum_edge,AluminumRefining,capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_refining_ME,aluminum_refining_ME_aluminum_edge,AluminumRefining,capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_smelting_MA,aluminum_smelting_MA_aluminum_edge,AluminumSmelting,capacity,23.931777356626924
Aluminum,capacity,aluminum_produced,aluminum_smelting_CT,aluminum_smelting_CT_aluminum_edge,AluminumSmelting,capacity,147.19262740527785
Aluminum,capacity,aluminum_produced,aluminum_smelting_ME,aluminum_smelting_ME_aluminum_edge,AluminumSmelting,capacity,0.0
Electricity,capacity,elec_MA_elec_CT,MA_to_CT,MA_to_CT_elec_edge,PowerLine,capacity,2950.0
Electricity,capacity,elec_MA_elec_ME,MA_to_ME,MA_to_ME_elec_edge,PowerLine,capacity,2000.0
Electricity,capacity,elec_MA,ng_MA,ng_MA_elec_edge,ThermalPower{NaturalGas},capacity,15924.66582931933
Electricity,capacity,elec_CT,ng_CT,ng_CT_elec_edge,ThermalPower{NaturalGas},capacity,9643.102459668766
Electricity,capacity,elec_ME,ng_ME,ng_ME_elec_edge,ThermalPower{NaturalGas},capacity,279.0
Alumina,capacity,alumina_produced,alumina_plant_MA,alumina_plant_MA_alumina_edge,AluminaPlant{NaturalGas},new_capacity,0.0
Alumina,capacity,alumina_produced,alumina_plant_CT,alumina_plant_CT_alumina_edge,AluminaPlant{NaturalGas},new_capacity,330.27010119047617
Alumina,capacity,alumina_produced,alumina_plant_ME,alumina_plant_ME_alumina_edge,AluminaPlant{NaturalGas},new_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_refining_MA,aluminum_refining_MA_aluminum_edge,AluminumRefining,new_capacity,95.23809523809526
Aluminum,capacity,aluminum_produced,aluminum_refining_CT,aluminum_refining_CT_aluminum_edge,AluminumRefining,new_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_refining_ME,aluminum_refining_ME_aluminum_edge,AluminumRefining,new_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_smelting_MA,aluminum_smelting_MA_aluminum_edge,AluminumSmelting,new_capacity,23.931777356626924
Aluminum,capacity,aluminum_produced,aluminum_smelting_CT,aluminum_smelting_CT_aluminum_edge,AluminumSmelting,new_capacity,147.19262740527785
Aluminum,capacity,aluminum_produced,aluminum_smelting_ME,aluminum_smelting_ME_aluminum_edge,AluminumSmelting,new_capacity,0.0
Electricity,capacity,elec_MA_elec_CT,MA_to_CT,MA_to_CT_elec_edge,PowerLine,new_capacity,0.0
Electricity,capacity,elec_MA_elec_ME,MA_to_ME,MA_to_ME_elec_edge,PowerLine,new_capacity,0.0
Electricity,capacity,elec_MA,ng_MA,ng_MA_elec_edge,ThermalPower{NaturalGas},new_capacity,15924.66582931933
Electricity,capacity,elec_CT,ng_CT,ng_CT_elec_edge,ThermalPower{NaturalGas},new_capacity,9643.102459668766
Electricity,capacity,elec_ME,ng_ME,ng_ME_elec_edge,ThermalPower{NaturalGas},new_capacity,279.0
Alumina,capacity,alumina_produced,alumina_plant_MA,alumina_plant_MA_alumina_edge,AluminaPlant{NaturalGas},retired_capacity,0.0
Alumina,capacity,alumina_produced,alumina_plant_CT,alumina_plant_CT_alumina_edge,AluminaPlant{NaturalGas},retired_capacity,0.0
Alumina,capacity,alumina_produced,alumina_plant_ME,alumina_plant_ME_alumina_edge,AluminaPlant{NaturalGas},retired_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_refining_MA,aluminum_refining_MA_aluminum_edge,AluminumRefining,retired_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_refining_CT,aluminum_refining_CT_aluminum_edge,AluminumRefining,retired_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_refining_ME,aluminum_refining_ME_aluminum_edge,AluminumRefining,retired_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_smelting_MA,aluminum_smelting_MA_aluminum_edge,AluminumSmelting,retired_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_smelting_CT,aluminum_smelting_CT_aluminum_edge,AluminumSmelting,retired_capacity,0.0
Aluminum,capacity,aluminum_produced,aluminum_smelting_ME,aluminum_smelting_ME_aluminum_edge,AluminumSmelting,retired_capacity,0.0
Electricity,capacity,elec_MA_elec_CT,MA_to_CT,MA_to_CT_elec_edge,PowerLine,retired_capacity,0.0
Electricity,capacity,elec_MA_elec_ME,MA_to_ME,MA_to_ME_elec_edge,PowerLine,retired_capacity,0.0
Electricity,capacity,elec_MA,ng_MA,ng_MA_elec_edge,ThermalPower{NaturalGas},retired_capacity,0.0
Electricity,capacity,elec_CT,ng_CT,ng_CT_elec_edge,ThermalPower{NaturalGas},retired_capacity,0.0
Electricity,capacity,elec_ME,ng_ME,ng_ME_elec_edge,ThermalPower{NaturalGas},retired_capacity,0.0
