Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
1746,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1747,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1748,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1749,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1750,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1751,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1752,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1753,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1754,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1755,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1756,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1757,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1758,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1759,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1760,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1761,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1762,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1763,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1764,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1765,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1766,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1767,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1768,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1769,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1770,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1771,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1772,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1773,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1774,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1775,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1776,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1777,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1778,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1779,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1780,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1781,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1782,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1783,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1784,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1785,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1786,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1787,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1788,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1789,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1790,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1791,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1792,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1793,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1794,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1795,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1796,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1797,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1798,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1799,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1800,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1801,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1802,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1803,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1804,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1805,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1806,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1807,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1808,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1809,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1810,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1811,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1812,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1813,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1814,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1815,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1816,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1817,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1818,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1819,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1820,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1821,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1822,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1823,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1824,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1825,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1826,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1827,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1828,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1829,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1830,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1831,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1832,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1833,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1834,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1835,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1836,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1837,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1838,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1839,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1840,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1841,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1842,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1843,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1844,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1845,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1846,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1847,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1848,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1849,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1850,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1851,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1852,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1853,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1854,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1855,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1856,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1857,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1858,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1859,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1860,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1861,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1862,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1863,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1864,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1865,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1866,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1867,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1868,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1869,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1870,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1871,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1872,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1873,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1874,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1875,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1876,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1877,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1878,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1879,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1880,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1881,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1882,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1883,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1884,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1885,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1886,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1887,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1888,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1889,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1890,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1891,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1892,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1893,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1894,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1895,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1896,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1897,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1898,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1899,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1900,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1901,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1902,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1903,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1904,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1905,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1906,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1907,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1908,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1909,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1910,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1911,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1912,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1913,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1914,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1915,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1916,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1917,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1918,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1919,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1920,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1921,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1922,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1923,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1924,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1925,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1926,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1927,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1928,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1929,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1930,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1931,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1932,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1933,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1934,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1935,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1936,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1937,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1938,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1939,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1940,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1941,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1942,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1943,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1944,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1945,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1946,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1947,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1948,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1949,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1950,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1951,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1952,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1953,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1954,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1955,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1956,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1957,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1958,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1959,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1960,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1961,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1962,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1963,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1964,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1965,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1966,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1967,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1968,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1969,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1970,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1971,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1972,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1973,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1974,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1975,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1976,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1977,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1978,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1979,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1980,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1981,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1982,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1983,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1984,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1985,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1986,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1987,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
1988,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
