Time_Index,natgas_fossil_CA,natgas_fossil_NW,natgas_fossil_SW,natgas_fossil_TX,natgas_fossil_NCEN,natgas_fossil_CEN,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,uranium_source,gasoline_fossil_global,jetfuel_fossil_global,diesel_fossil_global,ethane_global,ethane_high
34,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
35,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
36,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
37,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
38,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
39,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
40,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
41,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
42,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
43,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
44,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
45,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
46,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
47,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
48,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
49,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
50,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
51,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
52,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
53,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
54,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
55,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
56,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
57,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
58,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
59,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
60,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
61,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
62,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
63,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
64,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
65,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
66,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
67,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
68,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
69,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
70,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
71,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
72,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
73,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
74,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
75,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
76,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
77,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
78,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
79,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
80,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
81,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
82,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
83,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
84,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
85,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
86,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
87,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
88,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
89,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
90,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
91,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
92,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
93,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
94,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
95,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
96,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
97,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
98,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
99,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
100,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
101,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
102,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
103,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
104,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
105,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
106,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
107,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
108,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
109,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
110,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
111,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
112,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
113,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
114,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
115,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
116,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
117,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
118,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
119,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
120,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
121,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
122,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
123,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
124,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
125,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
126,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
127,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
128,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
129,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
130,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
131,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
132,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
133,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
134,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
135,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
136,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
137,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
138,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
139,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
140,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
141,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
142,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
143,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
144,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
145,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
146,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
147,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
148,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
149,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
150,30.19746068,27.67247527,23.50966148,16.68537658,20.77994752,19.17624057,22.48601875,21.59886171,25.96640405,2.490863989,69.57358456,70.56310587,92.81027464,22.54439512,1000000000
